generation,rank,basin_id,parent_id,roles,expansion_count,soft_nullity,susceptibility,death_distance,source
88,23,1619,1596,genericity,47,33.49646711680725,1.0088117078542185,2.5716376460381607,off_manifold_hop
88,23,2838,2796,deletion,9,33.99999999999943,0.5034856379165523,3.7110420182664647,wall:continuation_stalled
88,23,1474,595,death,52,33.99999999999977,1.000868234427514,1.7727879600602525,exact_hop
89,23,1619,1596,genericity,48,33.49646711910134,1.0088117078542185,2.5716376455653203,off_manifold_hop
89,23,2838,2796,deletion,10,33.99999999999943,0.5034856379165523,3.7110420182664647,wall:continuation_stalled
89,23,1474,595,death,53,33.99999999999977,1.000868234427514,1.772787960060249,exact_hop
90,23,1619,1596,genericity,49,33.49646711680725,1.0088117078542185,2.5716376460381607,off_manifold_hop
90,23,2838,2796,deletion,11,33.99999999999943,0.5034856379165523,3.7110420182664647,wall:continuation_stalled
90,23,1474,595,death,54,33.99999999999977,1.000868234427514,1.7727879600602525,exact_hop
90,23,2255,1781,explore,10,33.99999999999966,1.0073370786887426,2.6177097609357745,off_manifold_hop
91,23,1619,1596,genericity,50,33.49646711910134,1.0088117078542185,2.5716376455653203,off_manifold_hop
91,23,2838,2796,deletion,12,33.99999999999943,0.5034856379165523,3.7110420182664647,wall:continuation_stalled
91,23,1474,595,death,55,33.99999999999977,1.000868234427514,1.772787960060249,exact_hop
92,23,1619,1596,genericity,51,33.49646711680725,1.0088117078542185,2.5716376460381607,off_manifold_hop
92,23,3210,2838,deletion,1,33.999999999999545,0.488878707442645,3.274356627532215,off_manifold_hop
92,23,1474,595,death,56,33.99999999999977,1.000868234427514,1.7727879600602525,exact_hop
93,23,1619,1596,genericity,52,33.49646711910134,1.0088117078542185,2.5716376455653203,off_manifold_hop
93,23,3210,2838,deletion,2,33.999999999999545,0.488878707442645,3.2743566275322356,off_manifold_hop
93,23,1474,595,death,57,33.99999999999977,1.000868234427514,1.772787960060249,exact_hop
93,23,2255,1781,explore,11,33.99999999999966,1.0073370786887426,2.6177097609357745,off_manifold_hop
94,23,1619,1596,genericity,53,33.49646711680725,1.0088117078542185,2.5716376460381607,off_manifold_hop
94,23,3210,2838,deletion,3,33.99999999999943,0.488878707442645,3.274356627532227,off_manifold_hop
94,23,1474,595,death,58,33.99999999999977,1.000868234427514,1.7727879600602525,exact_hop
95,23,1619,1596,genericity,54,33.49646711910134,1.0088117078542185,2.5716376455653203,off_manifold_hop
95,23,3210,2838,deletion,4,33.999999999999545,0.488878707442645,3.274356627532224,off_manifold_hop
95,23,1474,595,death,59,33.99999999999977,1.000868234427514,1.772787960060249,exact_hop
96,23,1619,1596,genericity,55,33.49646711680725,1.0088117078542185,2.5716376460381607,off_manifold_hop
96,23,3210,2838,deletion,5,33.999999999999545,0.488878707442645,3.274356627532229,off_manifold_hop
96,23,1474,595,death,60,33.99999999999977,1.000868234427514,1.7727879600602525,exact_hop
96,23,2255,1781,explore,12,33.99999999999966,1.0073370786887426,2.6177097609357745,off_manifold_hop
97,23,1619,1596,genericity,56,33.49646711910134,1.0088117078542185,2.5716376455653203,off_manifold_hop
97,23,3210,2838,deletion,6,33.99999999999943,0.488878707442645,3.274356627532227,off_manifold_hop
97,23,1474,595,death,61,33.99999999999977,1.000868234427514,1.772787960060249,exact_hop
98,23,1619,1596,genericity,57,33.49646711680725,1.0088117078542185,2.5716376460381607,off_manifold_hop
98,23,3210,2838,deletion,7,33.999999999999545,0.488878707442645,3.274356627532224,off_manifold_hop
98,23,1474,595,death,62,33.99999999999977,1.000868234427514,1.7727879600602525,exact_hop
99,23,1619,1596,genericity,58,33.49646711910134,1.0088117078542185,2.5716376455653203,off_manifold_hop
99,23,3210,2838,deletion,8,33.99999999999943,0.488878707442645,3.274356627532233,off_manifold_hop
99,23,1474,595,death,63,33.99999999999977,1.000868234427514,1.772787960060249,exact_hop
99,23,2255,1781,explore,13,33.99999999999966,1.0073370786887426,2.6177097609357745,off_manifold_hop
100,23,1619,1596,genericity,59,33.49646711680725,1.0088117078542185,2.5716376460381607,off_manifold_hop
100,23,3442,3210,deletion,1,33.999999999999545,0.4755626438633279,2.561512922533991,off_manifold_hop
100,23,1474,595,death,64,33.99999999999977,1.000868234427514,1.7727879600602525,exact_hop
101,23,1619,1596,genericity,60,33.49646711910134,1.0088117078542185,2.5716376455653203,off_manifold_hop
101,23,3486,3442,deletion,1,33.99999999999966,0.4620144757728471,2.212503825884186,exact_hop
101,23,1474,595,death,65,33.99999999999977,1.000868234427514,1.772787960060249,exact_hop
102,23,1619,1596,genericity,61,33.49646711680725,1.0088117078542185,2.5716376460381607,off_manifold_hop
102,23,3486,3442,deletion,2,33.99999999999966,0.4620144757728471,2.2125038258841885,exact_hop
102,23,1474,595,death,66,33.99999999999977,1.000868234427514,1.7727879600602525,exact_hop
102,23,2255,1781,explore,14,33.99999999999966,1.0073370786887426,2.6177097609357745,off_manifold_hop
103,23,1619,1596,genericity,62,33.49646711910134,1.0088117078542185,2.5716376455653203,off_manifold_hop
103,23,3486,3442,deletion,3,33.99999999999966,0.4620144757728471,2.212503825884184,exact_hop
103,23,1474,595,death,67,33.99999999999977,1.000868234427514,1.772787960060249,exact_hop
104,23,1619,1596,genericity,63,33.49646711680725,1.0088117078542185,2.5716376460381607,off_manifold_hop
104,23,3486,3442,deletion,4,33.99999999999966,0.4620144757728471,2.212503825884192,exact_hop
104,23,1474,595,death,68,33.99999999999977,1.000868234427514,1.7727879600602525,exact_hop
105,23,1619,1596,genericity,64,33.49646711910134,1.0088117078542185,2.5716376455653203,off_manifold_hop
105,23,3486,3442,deletion,5,33.99999999999966,0.4620144757728471,2.2125038258841845,exact_hop
105,23,1474,595,death,69,33.99999999999977,1.000868234427514,1.772787960060249,exact_hop
105,23,2255,1781,explore,15,33.99999999999966,1.0073370786887426,2.6177097609357745,off_manifold_hop
106,23,3666,2255,genericity,1,33.00000000003524,1.0027835137579024,3.078126879923974,exact_hop
106,23,3486,3442,deletion,6,33.99999999999966,0.4620144757728471,2.2125038258841845,exact_hop
106,23,1474,595,death,70,33.99999999999977,1.000868234427514,1.7727879600602525,exact_hop
107,23,3682,3666,genericity,1,32.27574433142536,1.0144813387973421,3.1405251230147737,off_manifold_hop
107,23,3486,3442,deletion,7,33.99999999999966,0.4620144757728471,2.2125038258841845,exact_hop
107,23,1474,595,death,71,33.99999999999977,1.000868234427514,1.772787960060249,exact_hop
108,23,3711,3682,genericity,1,32.563156122897226,1.0158670192076305,3.1239199278311096,off_manifold_hop
108,23,3486,3442,deletion,8,33.99999999999966,0.4620144757728471,2.2125038258841845,exact_hop
108,23,1474,595,death,72,33.99999999999977,1.000868234427514,1.7727879600602525,exact_hop
108,23,2255,1781,explore,16,33.99999999999966,1.0073370786887426,2.6177097609357745,off_manifold_hop
109,23,3740,3711,genericity,1,31.236659290517423,1.006268751337769,3.2348433921282735,off_manifold_hop
109,23,3486,3442,deletion,9,33.99999999999966,0.4620144757728471,2.2125038258841845,exact_hop
109,23,1474,595,death,73,33.99999999999977,1.000868234427514,1.772787960060249,exact_hop
110,23,3777,3740,genericity,1,31.376234847742353,1.0089717206347546,3.1878345158514465,off_manifold_hop
110,23,3486,3442,deletion,10,33.99999999999966,0.4620144757728471,2.2125038258841845,exact_hop
110,23,1474,595,death,74,33.99999999999977,1.000868234427514,1.7727879600602525,exact_hop
111,23,3803,3777,genericity,1,32.305566252735275,1.0191087104278904,2.4981758952379636,off_manifold_hop
111,23,3486,3442,deletion,11,33.99999999999966,0.4620144757728471,2.2125038258841845,exact_hop
111,23,1474,595,death,75,33.99999999999977,1.000868234427514,1.772787960060249,exact_hop
111,23,2255,1781,explore,17,33.99999999999966,1.0073370786887426,2.6177097609357745,off_manifold_hop
112,23,3821,3803,genericity,1,31.999999999999773,1.0099231422465726,2.7265584561883127,off_manifold_hop
112,23,3486,3442,deletion,12,33.99999999999966,0.4620144757728471,2.2125038258841845,exact_hop
112,23,1474,595,death,76,33.99999999999977,1.000868234427514,1.7727879600602525,exact_hop
113,23,3860,3821,genericity,1,32.241405085620386,1.0130609408585474,2.5201582761453927,off_manifold_hop
113,23,3486,3442,deletion,13,33.99999999999966,0.4620144757728471,2.2125038258841845,exact_hop
113,23,1474,595,death,77,33.99999999999977,1.000868234427514,1.772787960060249,exact_hop
114,23,3888,3860,genericity,1,32.00000000000023,1.0096937077543955,2.9059058313332384,off_manifold_hop
114,23,3486,3442,deletion,14,33.99999999999966,0.4620144757728471,2.2125038258841845,exact_hop
114,23,1474,595,death,78,33.99999999999977,1.000868234427514,1.7727879600602525,exact_hop
114,23,2255,1781,explore,18,33.99999999999966,1.0073370786887426,2.6177097609357745,off_manifold_hop
115,23,3909,3888,genericity,1,32.00000000000091,1.0182275753507177,3.0778465004375444,exact_hop
115,23,3486,3442,deletion,15,33.99999999999966,0.4620144757728471,2.2125038258841845,exact_hop
115,23,1474,595,death,79,33.99999999999977,1.000868234427514,1.772787960060249,exact_hop
116,23,3947,3909,genericity,1,31.999999999999773,1.0135606056017374,3.045649841085915,off_manifold_hop
116,23,3486,3442,deletion,16,33.99999999999966,0.4620144757728471,2.2125038258841845,exact_hop
116,23,1474,595,death,80,33.99999999999977,1.000868234427514,1.7727879600602525,exact_hop
117,23,3972,3947,genericity,1,32.00000000000125,0.9391315726425786,3.5344818068285813,exact_hop
117,23,3486,3442,deletion,17,33.99999999999966,0.4620144757728471,2.2125038258841845,exact_hop
117,23,1474,595,death,81,33.99999999999977,1.000868234427514,1.772787960060249,exact_hop
117,23,2255,1781,explore,19,33.99999999999966,1.0073370786887426,2.6177097609357745,off_manifold_hop
118,23,4001,3972,genericity,1,31.999999999999773,1.0070662264649934,2.7406178441950075,exact_hop
118,23,3486,3442,deletion,18,33.99999999999966,0.4620144757728471,2.2125038258841845,exact_hop
118,23,1474,595,death,82,33.99999999999977,1.000868234427514,1.7727879600602525,exact_hop
119,23,4039,4001,genericity,1,31.99999999999966,1.0022288170379035,2.9005083032061414,off_manifold_hop
119,23,3486,3442,deletion,19,33.99999999999966,0.4620144757728471,2.2125038258841845,exact_hop
119,23,1474,595,death,83,33.99999999999977,1.000868234427514,1.772787960060249,exact_hop
