generation,rank,basin_id,parent_id,roles,expansion_count,soft_nullity,susceptibility,death_distance,source
88,23,514,305,death,78,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
89,23,4422,4407,genericity,1,34.99999999999363,1.0006202019499448,2.414522452772205,exact_hop
89,23,197,138,deletion,85,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
89,23,514,305,death,79,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
90,23,4469,4422,genericity,1,34.99999999998113,1.000555182481751,2.0020207090851976,exact_hop
90,23,197,138,deletion,86,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
90,23,514,305,death,80,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
90,23,4212,2286,explore,2,34.99999999999454,1.0008668929849642,2.323790175938239,off_manifold_hop
91,23,4514,4469,genericity,1,34.999999999993406,1.0015509642824754,2.095067823387124,exact_hop
91,23,197,138,deletion,87,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
91,23,514,305,death,81,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
92,23,4574,4514,genericity,1,34.999999999992724,1.0046585188225987,3.231498847109637,exact_hop
92,23,197,138,deletion,88,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
92,23,514,305,death,82,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
93,23,4620,4574,genericity,1,34.9999999999925,1.0083340028887369,3.1904745667285255,exact_hop
93,23,197,138,deletion,89,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
93,23,514,305,death,83,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
93,23,4212,2286,explore,3,34.99999999999454,1.0008668929849642,2.3237901759382384,off_manifold_hop
94,23,4663,4620,genericity,1,34.99999999999136,1.0018021758606537,2.1553638613151507,exact_hop
94,23,197,138,deletion,90,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
94,23,514,305,death,84,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
95,23,4721,4663,genericity,1,34.99999999999238,1.0072977967316712,3.613162091285013,wall:amplitude_wall
95,23,197,138,deletion,91,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
95,23,514,305,death,85,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
96,23,4763,4721,genericity,1,34.9999999999925,1.0011308079037622,2.115007884251305,off_manifold_hop
96,23,197,138,deletion,92,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
96,23,514,305,death,86,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
96,23,4212,2286,explore,4,34.999999999994316,1.0008668929849642,2.3237901759382367,off_manifold_hop
97,23,4806,4763,genericity,1,34.999999999991815,1.0009009002966338,3.2433646084322243,wall:amplitude_wall
97,23,197,138,deletion,93,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
97,23,514,305,death,87,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
98,23,4866,4806,genericity,1,34.99999999985232,1.0081601989500943,2.753875197404791,exact_hop
98,23,197,138,deletion,94,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
98,23,514,305,death,88,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
99,23,4910,4866,genericity,1,34.999999999990905,1.0131756827434137,2.902526103493365,exact_hop
99,23,197,138,deletion,95,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
99,23,514,305,death,89,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
99,23,4212,2286,explore,5,34.99999999999454,1.0008668929849642,2.323790175938235,off_manifold_hop
100,23,4995,4212,genericity,1,34.99999999999409,1.0009604453076848,2.8978750487210014,exact_hop
100,23,197,138,deletion,96,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
100,23,514,305,death,90,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
101,23,5010,4995,genericity,1,34.99999999999363,1.0005524467389046,2.7038743881795617,exact_hop
101,23,197,138,deletion,97,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
101,23,514,305,death,91,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
102,23,5056,5010,genericity,1,34.99999999999329,1.0005049970707338,2.7512336220177764,exact_hop
102,23,197,138,deletion,98,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
102,23,514,305,death,92,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
102,23,4212,2286,explore,6,34.99999999999466,1.0008668929849642,2.323790175938237,off_manifold_hop
103,23,5105,5056,genericity,1,34.9999999999925,1.0007219614140404,3.098775578949259,off_manifold_hop
103,23,197,138,deletion,99,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
103,23,514,305,death,93,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
104,23,5165,5105,genericity,1,34.999999999991815,1.000572958477724,2.2346314607196347,exact_hop
104,23,197,138,deletion,100,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
104,23,514,305,death,94,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
105,23,5209,5165,genericity,1,34.999999999991815,1.000949247209101,3.042327291894087,exact_hop
105,23,197,138,deletion,101,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
105,23,514,305,death,95,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
105,23,4212,2286,explore,7,34.99999999999466,1.0008668929849642,2.3237901759382367,off_manifold_hop
106,23,5254,5209,genericity,1,34.999999999990905,1.0012929953889813,3.5219838082867256,exact_hop
106,23,197,138,deletion,102,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
106,23,514,305,death,96,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
107,23,5312,5254,genericity,1,34.99999999999079,1.0045599773678693,2.290474596254672,exact_hop
107,23,197,138,deletion,103,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
107,23,514,305,death,97,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
108,23,5353,5312,genericity,1,34.999999999990905,1.0019995219497786,2.380220483255346,exact_hop
108,23,197,138,deletion,104,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
108,23,514,305,death,98,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
108,23,4212,2286,explore,8,34.99999999999454,1.0008668929849642,2.323790175938236,off_manifold_hop
109,23,5443,4212,genericity,1,34.99999999999386,1.0004146484693899,2.3809816409545475,exact_hop
109,23,197,138,deletion,105,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
109,23,514,305,death,99,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
110,23,5458,5443,genericity,1,34.99999999999409,1.0004129756872158,3.050467768762859,wall:amplitude_wall
110,23,197,138,deletion,106,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
110,23,514,305,death,100,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
111,23,5504,5458,genericity,1,34.99999999999318,1.0002467051048525,2.4416454546138118,exact_hop
111,23,197,138,deletion,107,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
111,23,514,305,death,101,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
111,23,4212,2286,explore,9,34.99999999999443,1.0008668929849642,2.3237901759382376,off_manifold_hop
112,23,5550,5504,genericity,1,34.99999999999295,1.0004405081608312,2.3048799903298547,exact_hop
112,23,197,138,deletion,108,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
112,23,514,305,death,102,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
113,23,5611,5550,genericity,1,33.99999999999909,1.0006930222504027,2.790373597576823,exact_hop
113,23,197,138,deletion,109,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
113,23,514,305,death,103,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
114,23,5656,5611,genericity,1,33.99999999999204,1.0011157061383995,2.4304317423551427,exact_hop
114,23,197,138,deletion,110,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
114,23,514,305,death,104,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
114,23,4212,2286,explore,10,34.99999999999454,1.0008668929849642,2.3237901759382393,off_manifold_hop
115,23,5701,5656,genericity,1,33.99999999999193,1.0032633118377499,2.9195548828612297,exact_hop
115,23,197,138,deletion,111,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
115,23,514,305,death,105,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
116,23,5762,5701,genericity,1,33.99999999999079,1.0136769493879614,3.2940675489256677,exact_hop
116,23,197,138,deletion,112,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
116,23,514,305,death,106,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
117,23,5808,5762,genericity,1,32.999999999992724,1.0039537262469667,3.0033953853788717,exact_hop
117,23,197,138,deletion,113,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
117,23,514,305,death,107,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
117,23,4212,2286,explore,11,34.99999999999466,1.0008668929849642,2.3237901759382367,off_manifold_hop
118,23,5847,5808,genericity,1,32.99999999999011,1.0042337249236517,2.5695466840652124,off_manifold_hop
118,23,197,138,deletion,114,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
118,23,514,305,death,108,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
119,23,5903,5847,genericity,1,32.99999999998977,1.0037114400976237,2.334271577052728,off_manifold_hop
119,23,197,138,deletion,115,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
119,23,514,305,death,109,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
