state_id,parent_id,generation,tau,source,frozen_zero_count,smooth_support,structural_support,structural_additions,hard_support,hard_additions,u_support,v_support,output_support,max_abs_amplitude,residual,note,additions_rel_1em03,support_rel_1em03,additions_rel_1em04,support_rel_1em04,additions_rel_1em06,support_rel_1em06,additions_rel_1em08,support_rel_1em08,additions_rel_1em12,support_rel_1em12,step,tangent_dim,tangent_grad_norm,correction_iters,correction_norm,noise_mix
179,168,16,0.1,projected_sparsity_noise,429,496.44086016923495,192,137,192,137,69,67,56,5.2707581304832765,2.7458938490388422e-15,accepted_child,124,179,136,191,137,192,137,192,137,192,0.2,18,17.546960629414464,3,0.011203874179519733,0.06
180,168,16,0.1,projected_sparsity_noise,429,496.52306785198857,192,137,192,137,69,67,56,5.269390937020571,2.2689470728287626e-15,accepted_child,132,187,137,192,137,192,137,192,137,192,0.2,18,17.546960629414464,3,0.011513915585477668,0.12
181,27,16,0.1,projected_sparsity,429,517.3919807536532,192,137,192,137,69,67,56,4.875810846825483,2.9937770947938017e-15,accepted_child,136,191,136,191,137,192,137,192,137,192,0.2,18,17.158130626758158,3,0.011214391196146072,0.0
182,27,16,0.1,projected_sparsity_noise,429,517.4323823555608,192,137,192,137,69,67,56,4.878099944243506,3.4881794902228677e-15,accepted_child,136,191,136,191,137,192,137,192,137,192,0.2,18,17.158130626758158,3,0.011228029203765078,0.06
183,27,16,0.1,projected_sparsity_noise,429,517.4155917862925,192,137,192,137,69,67,56,4.876339321528629,2.1630966221420404e-15,accepted_child,136,191,136,191,137,192,137,192,137,192,0.2,18,17.158130626758158,3,0.011464977474129593,0.12
174,161,16,0.1,projected_sparsity_noise,430,499.23019523543775,187,132,187,132,69,62,56,5.2753537552438035,2.777472765244016e-15,frontier,130,185,132,187,132,187,132,187,132,187,,,,,,
6,1,2,0.1,snap_zero,430,518.9007698385346,187,132,187,132,69,62,56,4.87692403470023,7.669669462634123e-15,frontier,132,187,132,187,132,187,132,187,132,187,,,,,,
178,168,16,0.1,projected_sparsity,429,496.4278578079467,192,137,192,137,69,67,56,5.268221741587892,2.5745765773116188e-15,frontier,124,179,136,191,137,192,137,192,137,192,,,,,,
27,3,3,0.1,projected_sparsity_noise,429,519.1086838083176,192,137,192,137,69,67,56,4.861564961887294,2.958304406295448e-15,frontier,135,190,136,191,137,192,137,192,137,192,,,,,,
184,174,17,0.1,projected_sparsity,430,497.0915391871904,187,132,187,132,69,62,56,5.307622769222871,5.854536275396725e-14,accepted_child,120,175,132,187,132,187,132,187,132,187,0.2,17,17.927327027782958,3,0.011300969558024104,0.0
185,174,17,0.1,projected_sparsity_noise,430,497.08287122372263,187,132,187,132,69,62,56,5.310176874974156,1.5587986763022596e-14,accepted_child,126,181,132,187,132,187,132,187,132,187,0.2,17,17.927327027782958,3,0.011580988916841796,0.06
186,174,17,0.1,projected_sparsity_noise,430,497.04600691037086,187,132,187,132,69,62,56,5.307506875459158,2.3144959927879228e-15,accepted_child,121,176,132,187,132,187,132,187,132,187,0.2,17,17.927327027782958,3,0.010275130160491716,0.12
187,6,17,0.1,projected_sparsity,430,517.3282163838928,187,132,187,132,69,62,56,4.9025309644387844,2.5161295707436203e-15,accepted_child,132,187,132,187,132,187,132,187,132,187,0.2,17,15.77299637436184,3,0.011267878205807548,0.0
188,6,17,0.1,projected_sparsity_noise,430,517.2536001946439,187,132,187,132,69,62,56,4.8999851489218225,3.1556934558817678e-15,accepted_child,129,184,132,187,132,187,132,187,132,187,0.2,17,15.77299637436184,3,0.01076156019376494,0.06
189,6,17,0.1,projected_sparsity_noise,430,517.5450823598237,187,132,187,132,69,62,56,4.901239415691332,2.6530512758880725e-15,accepted_child,132,187,132,187,132,187,132,187,132,187,0.2,17,15.77299637436184,3,0.011803289694944097,0.12
190,178,17,0.1,projected_sparsity,429,494.5920635439728,192,137,192,137,69,67,56,5.299616780427627,3.4430901466691733e-15,accepted_child,123,178,128,183,137,192,137,192,137,192,0.2,18,17.29014422468631,3,0.01148216476537168,0.0
191,178,17,0.1,projected_sparsity_noise,429,494.600154139,192,137,192,137,69,67,56,5.298006689547179,3.343196466407365e-15,accepted_child,124,179,136,191,137,192,137,192,137,192,0.2,18,17.29014422468631,3,0.011673471266540156,0.06
192,178,17,0.1,projected_sparsity_noise,429,494.7990658271433,192,137,192,137,69,67,56,5.296741734567548,2.8940126588912317e-15,accepted_child,126,181,136,191,137,192,137,192,137,192,0.2,18,17.29014422468631,3,0.011907900227283412,0.12
193,27,17,0.1,projected_sparsity,429,517.3919807536532,192,137,192,137,69,67,56,4.875810846825483,2.9937770947938017e-15,accepted_child,136,191,136,191,137,192,137,192,137,192,0.2,18,17.158130626758158,3,0.011214391196146072,0.0
194,27,17,0.1,projected_sparsity_noise,429,517.4540355503523,192,137,192,137,69,67,56,4.875621440125187,2.721028912322846e-15,accepted_child,136,191,136,191,137,192,137,192,137,192,0.2,18,17.158130626758158,3,0.01177505230169658,0.06
195,27,17,0.1,projected_sparsity_noise,429,517.3635972619853,192,137,192,137,69,67,56,4.877688578255546,3.249605034808812e-15,accepted_child,136,191,136,191,137,192,137,192,137,192,0.2,18,17.158130626758158,3,0.010971844909725243,0.12
186,174,17,0.1,projected_sparsity_noise,430,497.04600691037086,187,132,187,132,69,62,56,5.307506875459158,2.3144959927879228e-15,frontier,121,176,132,187,132,187,132,187,132,187,,,,,,
6,1,2,0.1,snap_zero,430,518.9007698385346,187,132,187,132,69,62,56,4.87692403470023,7.669669462634123e-15,frontier,132,187,132,187,132,187,132,187,132,187,,,,,,
190,178,17,0.1,projected_sparsity,429,494.5920635439728,192,137,192,137,69,67,56,5.299616780427627,3.4430901466691733e-15,frontier,123,178,128,183,137,192,137,192,137,192,,,,,,
27,3,3,0.1,projected_sparsity_noise,429,519.1086838083176,192,137,192,137,69,67,56,4.861564961887294,2.958304406295448e-15,frontier,135,190,136,191,137,192,137,192,137,192,,,,,,
196,186,18,0.1,projected_sparsity,430,494.52118328321126,187,132,187,132,69,62,56,5.338647773734113,4.0900220726665237e-14,accepted_child,116,171,131,186,132,187,132,187,132,187,0.2,17,18.45336872818174,4,0.014393319721153508,0.0
197,186,18,0.1,projected_sparsity_noise,430,494.6027614639701,188,133,188,133,69,64,55,5.338785721715183,2.144691744597464e-15,accepted_child,116,171,131,186,133,188,133,188,133,188,0.2,17,18.45336872818174,4,0.013163062752579549,0.06
198,186,18,0.1,projected_sparsity_noise,430,494.33204195555976,187,132,187,132,69,62,56,5.351512807963912,2.846783195049026e-15,accepted_child,127,182,132,187,132,187,132,187,132,187,0.2,17,18.45336872818174,4,0.01715127975412131,0.12
199,6,18,0.1,projected_sparsity,430,517.3282163838928,187,132,187,132,69,62,56,4.9025309644387844,2.5161295707436203e-15,accepted_child,132,187,132,187,132,187,132,187,132,187,0.2,17,15.77299637436184,3,0.011267878205807548,0.0
200,6,18,0.1,projected_sparsity_noise,430,517.3155672574417,187,132,187,132,69,62,56,4.903261457704647,3.1013846099838507e-15,accepted_child,132,187,132,187,132,187,132,187,132,187,0.2,17,15.77299637436184,3,0.011612828924735056,0.06
201,6,18,0.1,projected_sparsity_noise,430,517.3114889976737,187,132,187,132,69,62,56,4.899587513131341,3.0593269852422084e-15,accepted_child,132,187,132,187,132,187,132,187,132,187,0.2,17,15.77299637436184,3,0.010958356393418993,0.12
202,190,18,0.1,snap_zero,430,492.71574008274985,187,132,187,132,69,64,54,5.330781549891093,1.9111864304680366e-13,accepted_child:snapped_1_zeros,123,178,132,187,132,187,132,187,132,187,0.2,18,17.63973905349927,3,0.011816573989614224,0.0
203,190,18,0.1,projected_sparsity_noise,429,492.7356932292227,192,137,192,137,69,67,56,5.331017539786854,2.5035625791193712e-15,accepted_child,125,180,136,191,137,192,137,192,137,192,0.2,18,17.63973905349927,3,0.01111052325389258,0.06
204,190,18,0.1,projected_sparsity_noise,429,492.7402551680846,192,137,192,137,69,67,56,5.339521689315269,2.515730605962481e-15,accepted_child,126,181,136,191,137,192,137,192,137,192,0.2,18,17.63973905349927,3,0.011115784353839864,0.12
205,27,18,0.1,projected_sparsity,429,517.3919807536532,192,137,192,137,69,67,56,4.875810846825483,2.9937770947938017e-15,accepted_child,136,191,136,191,137,192,137,192,137,192,0.2,18,17.158130626758158,3,0.011214391196146072,0.0
206,27,18,0.1,projected_sparsity_noise,429,517.3386659560776,192,137,192,137,69,67,56,4.876800692926867,2.5669946387700095e-15,accepted_child,135,190,136,191,137,192,137,192,137,192,0.2,18,17.158130626758158,3,0.011125494160699346,0.06
207,27,18,0.1,projected_sparsity_noise,429,517.3333433486916,192,137,192,137,69,67,56,4.866822945894152,2.7399025648737895e-15,accepted_child,136,191,136,191,137,192,137,192,137,192,0.2,18,17.158130626758158,3,0.011819023423468383,0.12
202,190,18,0.1,snap_zero,430,492.71574008274985,187,132,187,132,69,64,54,5.330781549891093,1.9111864304680366e-13,frontier,123,178,132,187,132,187,132,187,132,187,,,,,,
186,174,17,0.1,projected_sparsity_noise,430,497.04600691037086,187,132,187,132,69,62,56,5.307506875459158,2.3144959927879228e-15,frontier,121,176,132,187,132,187,132,187,132,187,,,,,,
6,1,2,0.1,snap_zero,430,518.9007698385346,187,132,187,132,69,62,56,4.87692403470023,7.669669462634123e-15,frontier,132,187,132,187,132,187,132,187,132,187,,,,,,
27,3,3,0.1,projected_sparsity_noise,429,519.1086838083176,192,137,192,137,69,67,56,4.861564961887294,2.958304406295448e-15,frontier,135,190,136,191,137,192,137,192,137,192,,,,,,
208,202,19,0.1,projected_sparsity,430,490.5230689188493,187,132,187,132,69,64,54,5.3602736188729505,3.743445249836194e-15,accepted_child,122,177,132,187,132,187,132,187,132,187,0.2,17,18.37876875050495,3,0.01131803760186292,0.0
209,202,19,0.1,projected_sparsity_noise,430,490.6019858179162,187,132,187,132,69,64,54,5.360371864448087,2.81927406778304e-15,accepted_child,128,183,132,187,132,187,132,187,132,187,0.2,17,18.37876875050495,3,0.011217751013059529,0.06
210,202,19,0.1,projected_sparsity_noise,430,490.68868494047246,187,132,187,132,69,64,54,5.3547164745069615,2.8393028623212596e-15,accepted_child,130,185,132,187,132,187,132,187,132,187,0.2,17,18.37876875050495,3,0.011227426886672344,0.12
211,186,19,0.1,projected_sparsity,430,494.52118328321126,187,132,187,132,69,62,56,5.338647773734113,4.0900220726665237e-14,accepted_child,116,171,131,186,132,187,132,187,132,187,0.2,17,18.45336872818174,4,0.014393319721153508,0.0
212,186,19,0.1,projected_sparsity_noise,430,494.5550735260531,187,132,187,132,69,62,56,5.338881283898577,5.950148432913402e-14,accepted_child,126,181,131,186,132,187,132,187,132,187,0.2,17,18.45336872818174,3,0.013294179680996054,0.06
213,186,19,0.1,projected_sparsity_noise,430,494.5868040956473,187,132,187,132,69,62,56,5.3330135622573245,2.3836045265067775e-15,accepted_child,128,183,132,187,132,187,132,187,132,187,0.2,17,18.45336872818174,4,0.014314126280906319,0.12
214,6,19,0.1,projected_sparsity,430,517.3282163838928,187,132,187,132,69,62,56,4.9025309644387844,2.5161295707436203e-15,accepted_child,132,187,132,187,132,187,132,187,132,187,0.2,17,15.77299637436184,3,0.011267878205807548,0.0
215,6,19,0.1,projected_sparsity_noise,430,517.3501777540632,187,132,187,132,69,62,56,4.901617683837378,2.4650961917830233e-15,accepted_child,131,186,132,187,132,187,132,187,132,187,0.2,17,15.77299637436184,3,0.011553503333917312,0.06
216,6,19,0.1,projected_sparsity_noise,430,517.3082525751362,187,132,187,132,69,62,56,4.902834147980158,3.229768015650941e-15,accepted_child,128,183,132,187,132,187,132,187,132,187,0.2,17,15.77299637436184,3,0.010733926857238533,0.12
217,27,19,0.1,projected_sparsity,429,517.3919807536532,192,137,192,137,69,67,56,4.875810846825483,2.9937770947938017e-15,accepted_child,136,191,136,191,137,192,137,192,137,192,0.2,18,17.158130626758158,3,0.011214391196146072,0.0
218,27,19,0.1,projected_sparsity_noise,429,517.5021575797441,192,137,192,137,69,67,56,4.873241225957513,2.8139557447127257e-15,accepted_child,134,189,136,191,137,192,137,192,137,192,0.2,18,17.158130626758158,3,0.011190347456082982,0.06
219,27,19,0.1,projected_sparsity_noise,429,517.4740307171421,192,137,192,137,69,67,56,4.87614760704612,2.8277289170451125e-15,accepted_child,136,191,136,191,137,192,137,192,137,192,0.2,18,17.158130626758158,3,0.011282310807315824,0.12
208,202,19,0.1,projected_sparsity,430,490.5230689188493,187,132,187,132,69,64,54,5.3602736188729505,3.743445249836194e-15,frontier,122,177,132,187,132,187,132,187,132,187,,,,,,
210,202,19,0.1,projected_sparsity_noise,430,490.68868494047246,187,132,187,132,69,64,54,5.3547164745069615,2.8393028623212596e-15,frontier,130,185,132,187,132,187,132,187,132,187,,,,,,
6,1,2,0.1,snap_zero,430,518.9007698385346,187,132,187,132,69,62,56,4.87692403470023,7.669669462634123e-15,frontier,132,187,132,187,132,187,132,187,132,187,,,,,,
27,3,3,0.1,projected_sparsity_noise,429,519.1086838083176,192,137,192,137,69,67,56,4.861564961887294,2.958304406295448e-15,frontier,135,190,136,191,137,192,137,192,137,192,,,,,,
220,208,20,0.1,projected_sparsity,430,487.85579259929074,187,132,187,132,69,64,54,5.388975712024421,2.791579506740688e-15,accepted_child,120,175,132,187,132,187,132,187,132,187,0.2,17,19.045062834326938,3,0.012264707258694,0.0
221,208,20,0.1,projected_sparsity_noise,430,487.84171808927965,187,132,187,132,69,64,54,5.389147021010562,2.9727442264127772e-15,accepted_child,126,181,132,187,132,187,132,187,132,187,0.2,17,19.045062834326938,3,0.012535062204246106,0.06
222,208,20,0.1,projected_sparsity_noise,430,487.91083576305493,187,132,187,132,69,64,54,5.394549682146462,2.9088509457129194e-15,accepted_child,132,187,132,187,132,187,132,187,132,187,0.2,17,19.045062834326938,3,0.012242280763987094,0.12
223,210,20,0.1,projected_sparsity,430,488.03626837099375,187,132,187,132,69,64,54,5.380894737274167,2.7758615084012927e-15,accepted_child,128,183,132,187,132,187,132,187,132,187,0.2,17,19.566557596272062,3,0.011128236861267654,0.0
224,210,20,0.1,projected_sparsity_noise,430,488.01096948348436,187,132,187,132,69,64,54,5.379856521440471,3.2599111445330515e-15,accepted_child,128,183,132,187,132,187,132,187,132,187,0.2,17,19.566557596272062,3,0.010832281873502665,0.06
225,210,20,0.1,projected_sparsity_noise,430,488.11094576048293,187,132,187,132,69,64,54,5.383963684058956,2.633649540338053e-15,accepted_child,131,186,132,187,132,187,132,187,132,187,0.2,17,19.566557596272062,3,0.010566855974879006,0.12
226,6,20,0.1,projected_sparsity,430,517.3282163838928,187,132,187,132,69,62,56,4.9025309644387844,2.5161295707436203e-15,accepted_child,132,187,132,187,132,187,132,187,132,187,0.2,17,15.77299637436184,3,0.011267878205807548,0.0
227,6,20,0.1,projected_sparsity_noise,430,517.2985919332102,187,132,187,132,69,62,56,4.899565020280553,2.6020351795094157e-15,accepted_child,132,187,132,187,132,187,132,187,132,187,0.2,17,15.77299637436184,3,0.011404703341927131,0.06
228,6,20,0.1,projected_sparsity_noise,430,517.3128879620684,187,132,187,132,69,62,56,4.903448656339141,3.0799134802184357e-15,accepted_child,132,187,132,187,132,187,132,187,132,187,0.2,17,15.77299637436184,3,0.012599303170406447,0.12
229,27,20,0.1,projected_sparsity,429,517.3919807536532,192,137,192,137,69,67,56,4.875810846825483,2.9937770947938017e-15,accepted_child,136,191,136,191,137,192,137,192,137,192,0.2,18,17.158130626758158,3,0.011214391196146072,0.0
230,27,20,0.1,projected_sparsity_noise,429,517.3496385979658,192,137,192,137,69,67,56,4.874083701498089,2.8765846922131436e-15,accepted_child,135,190,136,191,137,192,137,192,137,192,0.2,18,17.158130626758158,3,0.010989474268637424,0.06
231,27,20,0.1,projected_sparsity_noise,429,517.4541644675577,192,137,192,137,69,67,56,4.87141940894742,3.0763914712154875e-15,accepted_child,136,191,136,191,137,192,137,192,137,192,0.2,18,17.158130626758158,3,0.010848644555862503,0.12
221,208,20,0.1,projected_sparsity_noise,430,487.84171808927965,187,132,187,132,69,64,54,5.389147021010562,2.9727442264127772e-15,frontier,126,181,132,187,132,187,132,187,132,187,,,,,,
220,208,20,0.1,projected_sparsity,430,487.85579259929074,187,132,187,132,69,64,54,5.388975712024421,2.791579506740688e-15,frontier,120,175,132,187,132,187,132,187,132,187,,,,,,
6,1,2,0.1,snap_zero,430,518.9007698385346,187,132,187,132,69,62,56,4.87692403470023,7.669669462634123e-15,frontier,132,187,132,187,132,187,132,187,132,187,,,,,,
27,3,3,0.1,projected_sparsity_noise,429,519.1086838083176,192,137,192,137,69,67,56,4.861564961887294,2.958304406295448e-15,frontier,135,190,136,191,137,192,137,192,137,192,,,,,,
232,221,21,0.1,projected_sparsity,430,484.48947790823513,187,132,187,132,69,64,54,5.416113842888889,3.0490485057248354e-15,accepted_child,120,175,132,187,132,187,132,187,132,187,0.2,17,20.213900317903672,3,0.015695922324351175,0.0
233,221,21,0.1,projected_sparsity_noise,430,484.4987988347808,187,132,187,132,69,64,54,5.415759296953704,2.542515891668041e-15,accepted_child,128,183,132,187,132,187,132,187,132,187,0.2,17,20.213900317903672,3,0.015271570694432439,0.06
234,221,21,0.1,projected_sparsity_noise,430,484.3084506521577,187,132,187,132,69,64,54,5.416709979838619,4.0886237751083665e-15,accepted_child,124,179,130,185,132,187,132,187,132,187,0.2,17,20.213900317903672,3,0.018963413618327946,0.12
235,220,21,0.1,projected_sparsity,430,484.5219268827542,187,132,187,132,69,64,54,5.416241921420434,3.1681990201046012e-15,accepted_child,120,175,131,186,132,187,132,187,132,187,0.2,17,20.239675423796292,3,0.015340007722776734,0.0
236,220,21,0.1,projected_sparsity_noise,430,484.63645849533,187,132,187,132,69,64,54,5.417858576145479,2.872718429925596e-15,accepted_child,122,177,132,187,132,187,132,187,132,187,0.2,17,20.239675423796292,3,0.014647792351855668,0.06
237,220,21,0.1,projected_sparsity_noise,430,484.39788050022173,187,132,187,132,69,64,54,5.4152898109198455,3.7633669521781885e-15,accepted_child,127,182,132,187,132,187,132,187,132,187,0.2,17,20.239675423796292,3,0.016599603159254267,0.12
238,6,21,0.1,projected_sparsity,430,517.3282163838928,187,132,187,132,69,62,56,4.9025309644387844,2.5161295707436203e-15,accepted_child,132,187,132,187,132,187,132,187,132,187,0.2,17,15.77299637436184,3,0.011267878205807548,0.0
239,6,21,0.1,projected_sparsity_noise,430,517.346763010803,187,132,187,132,69,62,56,4.901369454033766,2.688827824801204e-15,accepted_child,132,187,132,187,132,187,132,187,132,187,0.2,17,15.77299637436184,3,0.011534258036375273,0.06
240,6,21,0.1,projected_sparsity_noise,430,517.4765046859062,187,132,187,132,69,62,56,4.903421580689403,2.9505875606399273e-15,accepted_child,123,178,132,187,132,187,132,187,132,187,0.2,17,15.77299637436184,3,0.010962331573871241,0.12
241,27,21,0.1,projected_sparsity,429,517.3919807536532,192,137,192,137,69,67,56,4.875810846825483,2.9937770947938017e-15,accepted_child,136,191,136,191,137,192,137,192,137,192,0.2,18,17.158130626758158,3,0.011214391196146072,0.0
242,27,21,0.1,projected_sparsity_noise,429,517.4691579390867,192,137,192,137,69,67,56,4.875426978747428,2.5659272282302603e-15,accepted_child,136,191,136,191,137,192,137,192,137,192,0.2,18,17.158130626758158,3,0.011172217873364743,0.06
243,27,21,0.1,projected_sparsity_noise,429,517.3861429491026,192,137,192,137,69,67,56,4.87158793670531,2.9929042368938643e-15,accepted_child,136,191,136,191,137,192,137,192,137,192,0.2,18,17.158130626758158,3,0.011540511098861136,0.12
234,221,21,0.1,projected_sparsity_noise,430,484.3084506521577,187,132,187,132,69,64,54,5.416709979838619,4.0886237751083665e-15,frontier,124,179,130,185,132,187,132,187,132,187,,,,,,
237,220,21,0.1,projected_sparsity_noise,430,484.39788050022173,187,132,187,132,69,64,54,5.4152898109198455,3.7633669521781885e-15,frontier,127,182,132,187,132,187,132,187,132,187,,,,,,
6,1,2,0.1,snap_zero,430,518.9007698385346,187,132,187,132,69,62,56,4.87692403470023,7.669669462634123e-15,frontier,132,187,132,187,132,187,132,187,132,187,,,,,,
27,3,3,0.1,projected_sparsity_noise,429,519.1086838083176,192,137,192,137,69,67,56,4.861564961887294,2.958304406295448e-15,frontier,135,190,136,191,137,192,137,192,137,192,,,,,,
244,234,22,0.1,projected_sparsity,430,480.8416338195335,187,132,187,132,69,64,54,5.444009726545291,2.9454233071934773e-15,accepted_child,127,182,132,187,132,187,132,187,132,187,0.2,17,21.066571767546773,3,0.0221824383379967,0.0
245,234,22,0.1,projected_sparsity_noise,430,480.8519531758725,187,132,187,132,69,64,54,5.442555958099815,3.053512600725616e-15,accepted_child,120,175,132,187,132,187,132,187,132,187,0.2,17,21.066571767546773,3,0.02523629610965473,0.06
246,234,22,0.1,projected_sparsity_noise,430,480.88735059254134,187,132,187,132,69,64,54,5.436109954139095,2.837074787240732e-15,accepted_child,131,186,132,187,132,187,132,187,132,187,0.2,17,21.066571767546773,3,0.022669572921864972,0.12
247,237,22,0.1,projected_sparsity,430,480.9049099703883,187,132,187,132,69,64,54,5.441934762284062,3.168766322590718e-15,accepted_child,122,177,132,187,132,187,132,187,132,187,0.2,17,21.23044767903248,3,0.021271865707920997,0.0
248,237,22,0.1,projected_sparsity_noise,430,480.9178219391258,187,132,187,132,69,64,54,5.440510733709235,2.488795525925398e-15,accepted_child,122,177,132,187,132,187,132,187,132,187,0.2,17,21.23044767903248,3,0.022144837321939455,0.06
249,237,22,0.1,projected_sparsity_noise,430,480.9745887891062,187,132,187,132,69,64,54,5.432821613471002,2.4266401003931126e-15,accepted_child,130,185,132,187,132,187,132,187,132,187,0.2,17,21.23044767903248,3,0.022559334672444694,0.12
250,6,22,0.1,projected_sparsity,430,517.3282163838928,187,132,187,132,69,62,56,4.9025309644387844,2.5161295707436203e-15,accepted_child,132,187,132,187,132,187,132,187,132,187,0.2,17,15.77299637436184,3,0.011267878205807548,0.0
251,6,22,0.1,projected_sparsity_noise,430,517.3353756876015,187,132,187,132,69,62,56,4.903542334223112,2.7445225182682154e-15,accepted_child,132,187,132,187,132,187,132,187,132,187,0.2,17,15.77299637436184,3,0.011412595814022803,0.06
252,6,22,0.1,projected_sparsity_noise,430,517.3586208242418,187,132,187,132,69,62,56,4.906172678334274,2.9306604128814818e-15,accepted_child,131,186,132,187,132,187,132,187,132,187,0.2,17,15.77299637436184,3,0.011287424265387147,0.12
253,27,22,0.1,projected_sparsity,429,517.3919807536532,192,137,192,137,69,67,56,4.875810846825483,2.9937770947938017e-15,accepted_child,136,191,136,191,137,192,137,192,137,192,0.2,18,17.158130626758158,3,0.011214391196146072,0.0
254,27,22,0.1,snap_zero,430,517.3887265665933,188,133,188,133,69,64,55,4.874140528422156,2.4647328643469525e-15,accepted_child:snapped_1_zeros,133,188,133,188,133,188,133,188,133,188,0.2,18,17.158130626758158,3,0.011070048574241913,0.06
255,27,22,0.1,projected_sparsity_noise,429,517.4617410939494,192,137,192,137,69,67,56,4.880442233855337,3.2736597949802785e-15,accepted_child,136,191,136,191,137,192,137,192,137,192,0.2,18,17.158130626758158,3,0.010686180375756643,0.12
244,234,22,0.1,projected_sparsity,430,480.8416338195335,187,132,187,132,69,64,54,5.444009726545291,2.9454233071934773e-15,frontier,127,182,132,187,132,187,132,187,132,187,,,,,,
245,234,22,0.1,projected_sparsity_noise,430,480.8519531758725,187,132,187,132,69,64,54,5.442555958099815,3.053512600725616e-15,frontier,120,175,132,187,132,187,132,187,132,187,,,,,,
6,1,2,0.1,snap_zero,430,518.9007698385346,187,132,187,132,69,62,56,4.87692403470023,7.669669462634123e-15,frontier,132,187,132,187,132,187,132,187,132,187,,,,,,
27,3,3,0.1,projected_sparsity_noise,429,519.1086838083176,192,137,192,137,69,67,56,4.861564961887294,2.958304406295448e-15,frontier,135,190,136,191,137,192,137,192,137,192,,,,,,
256,244,23,0.1,projected_sparsity,430,479.52695559328833,187,132,187,132,69,64,54,5.4792806917205485,2.7051051081578366e-15,accepted_child,125,180,132,187,132,187,132,187,132,187,0.2,17,14.208297599866224,3,0.012312875283543492,0.0
257,244,23,0.1,projected_sparsity_noise,430,479.53589636381764,187,132,187,132,69,64,54,5.479896602965261,2.6814090050747084e-15,accepted_child,128,183,132,187,132,187,132,187,132,187,0.2,17,14.208297599866224,3,0.012666353149025063,0.06
258,244,23,0.1,projected_sparsity_noise,430,479.4138707050737,187,132,187,132,69,64,54,5.474109852894864,2.434232187089354e-15,accepted_child,130,185,132,187,132,187,132,187,132,187,0.2,17,14.208297599866224,3,0.01122840057002881,0.12
259,245,23,0.1,projected_sparsity,430,479.52728545464686,187,132,187,132,69,64,54,5.47852024070805,3.621789521981393e-15,accepted_child,126,181,132,187,132,187,132,187,132,187,0.2,17,14.051209513124803,3,0.011817981691380774,0.0
260,245,23,0.1,projected_sparsity_noise,430,479.581785882001,187,132,187,132,69,64,54,5.483591208700706,3.3257929490151638e-15,accepted_child,123,178,132,187,132,187,132,187,132,187,0.2,17,14.051209513124803,3,0.011895088594451288,0.06
261,245,23,0.1,projected_sparsity_noise,430,479.48988533681745,187,132,187,132,69,64,54,5.485003772536543,3.2164734624530953e-15,accepted_child,123,178,124,179,132,187,132,187,132,187,0.2,17,14.051209513124803,3,0.012020999861404343,0.12
262,6,23,0.1,projected_sparsity,430,517.3282163838928,187,132,187,132,69,62,56,4.9025309644387844,2.5161295707436203e-15,accepted_child,132,187,132,187,132,187,132,187,132,187,0.2,17,15.77299637436184,3,0.011267878205807548,0.0
263,6,23,0.1,projected_sparsity_noise,430,517.2983980534148,187,132,187,132,69,62,56,4.907476482224073,2.9356738953850922e-15,accepted_child,132,187,132,187,132,187,132,187,132,187,0.2,17,15.77299637436184,3,0.011675435640596652,0.06
264,6,23,0.1,projected_sparsity_noise,430,517.177310396606,187,132,187,132,69,62,56,4.90841648228597,2.976486376475404e-15,accepted_child,132,187,132,187,132,187,132,187,132,187,0.2,17,15.77299637436184,3,0.010932445964233038,0.12
265,27,23,0.1,projected_sparsity,429,517.3919807536532,192,137,192,137,69,67,56,4.875810846825483,2.9937770947938017e-15,accepted_child,136,191,136,191,137,192,137,192,137,192,0.2,18,17.158130626758158,3,0.011214391196146072,0.0
266,27,23,0.1,projected_sparsity_noise,429,517.3648696672594,192,137,192,137,69,67,56,4.874771990609579,2.7925102620979705e-15,accepted_child,133,188,136,191,137,192,137,192,137,192,0.2,18,17.158130626758158,3,0.010814737290667868,0.06
267,27,23,0.1,projected_sparsity_noise,429,517.4831400806304,192,137,192,137,69,67,56,4.871291932863243,2.4998653433084473e-15,accepted_child,133,188,136,191,137,192,137,192,137,192,0.2,18,17.158130626758158,3,0.011318629534350349,0.12
258,244,23,0.1,projected_sparsity_noise,430,479.4138707050737,187,132,187,132,69,64,54,5.474109852894864,2.434232187089354e-15,frontier,130,185,132,187,132,187,132,187,132,187,,,,,,
244,234,22,0.1,projected_sparsity,430,480.8416338195335,187,132,187,132,69,64,54,5.444009726545291,2.9454233071934773e-15,frontier,127,182,132,187,132,187,132,187,132,187,,,,,,
6,1,2,0.1,snap_zero,430,518.9007698385346,187,132,187,132,69,62,56,4.87692403470023,7.669669462634123e-15,frontier,132,187,132,187,132,187,132,187,132,187,,,,,,
27,3,3,0.1,projected_sparsity_noise,429,519.1086838083176,192,137,192,137,69,67,56,4.861564961887294,2.958304406295448e-15,frontier,135,190,136,191,137,192,137,192,137,192,,,,,,
268,258,24,0.1,projected_sparsity,430,478.01200251929737,187,132,187,132,69,64,54,5.503734836703572,4.004322545510874e-15,accepted_child,128,183,132,187,132,187,132,187,132,187,0.2,17,17.16894005397078,3,0.01588604401382248,0.0
269,258,24,0.1,projected_sparsity_noise,430,478.08489718448413,187,132,187,132,69,64,54,5.505097693747154,3.2918055499483597e-15,accepted_child,132,187,132,187,132,187,132,187,132,187,0.2,17,17.16894005397078,3,0.016203626299605974,0.06
